10.3399,6.83999,80.1132
2.05999,-15.1400,52.5656
-10.5600,17.6399,-165.153
-0.54000,-15.9600,-23.3716
-10.6400,19.3999,-7.68077
6.35999,-5.16000,31.1152
2.71999,-13.4200,15.3578
-6.34000,-13.0000,2.34379
6.39999,-8.24000,-96.2978
8.99999,-7.50000,77.1111
-0.66000,4.79999,114.085
-11.9000,2.11999,32.5000
-4.86000,24.3799,-135.856
-9.94000,13.1799,137.283
-3.48000,-10.5800,61.0269
6.71999,-3.92000,-32.9866
-7.34000,5.61999,7.21774
-1.24000,-16.2600,47.2599
-8.58000,-6.00000,-83.0838
-5.38000,-0.62000,45.7962
-1.74000,-8.60000,123.304
9.25999,15.4199,-69.9093
18.7199,-13.9000,56.4677
-2.10000,-7.82000,-52.6429
10.5999,-10.0600,24.5154
4.97999,6.21999,-75.9543
-1.24000,-16.2600,47.2599
-0.38000,-16.5200,122.814
-4.00000,-1.96000,-83.6864
-11.4600,17.5599,11.8890
-3.34000,23.6399,63.5326
3.67999,-12.6200,-66.5253
-12.3400,6.15999,18.1724
-7.42000,-9.96000,-127.971
-5.86000,-3.66000,-42.8644
-6.68000,15.0399,-170.276
0.39999,13.7199,25.9467
-11.8000,14.6199,-137.895
-6.94000,5.39999,-65.2355
1.97999,-0.36000,-122.811
-1.32000,20.2199,74.8389
3.05999,-11.0200,165.592
-2.08000,-7.22000,-167.187
6.07999,-16.7200,-120.559
4.15999,7.99999,178.321
5.35999,21.7399,140.902
-7.50000,14.7599,-141.656
11.1199,-12.0600,104.451
-7.92000,-12.2400,-73.6048
-8.46000,-10.7800,20.1902
9.45999,-14.3400,-63.6421
-1.90000,-16.9200,127.678
12.9599,11.2199,-146.594
-3.98000,-1.60000,-27.6363
-4.10000,-17.8200,-31.4392
-8.84000,3.29999,-166.280
15.7199,15.1799,105.649
-6.98000,20.2399,17.6596
-7.58000,9.45999,-31.0069
7.85999,-13.3400,62.2593
5.51999,11.8799,5.07128
-0.04000,-11.3200,147.318
11.3599,-0.06000,-104.226
-9.70000,-17.3400,82.9546
-3.24000,-13.9200,-102.734
-5.30000,10.7199,66.3849
-4.56000,-13.7600,114.378
-8.76000,25.8799,-111.665
-3.04000,-5.88000,-55.2607
9.11999,21.2199,113.911
-0.04000,2.11999,168.249
5.87999,16.2399,111.082
1.85999,25.0999,-149.846
-5.36000,-10.2800,132.806
6.75999,-3.54000,-42.8527
3.59999,6.37999,-43.9918
-9.62000,16.3199,-39.4686
-2.78000,-0.30000,78.9889
-10.1800,25.7199,128.412
1.97999,11.9999,-153.148
10.0399,26.4199,-133.405
-8.70000,9.41999,-71.3518
9.49999,-7.88000,-129.741
-9.94000,13.1799,137.283
-1.66000,-6.00000,65.0589
-3.06000,20.1399,13.9672
10.3399,-13.1200,-23.6774
-7.04000,-12.2000,-13.6060
-10.0600,-16.3600,-42.8196
-5.84000,3.25999,-9.59823
-4.84000,9.67999,-59.4807
-11.7200,17.9599,9.56842
-5.98000,-12.2800,-68.1353
8.67999,-8.36000,-27.3546
20.6999,11.0999,-116.436
7.75999,3.39999,21.4809
-9.62000,16.3199,-39.4686
-4.46000,13.6999,72.6313
2.23999,12.4199,-153.945
-2.70000,-8.42000,65.5192
-11.5200,4.51999,-112.047
-6.58000,-5.66000,-169.163
0.47999,13.8599,-88.6464
13.9799,-2.22000,141.039
-14.5400,7.31999,3.10502
0.61999,-11.3000,-31.3085
-0.08000,16.9599,31.2904
3.47999,15.0399,-101.410
17.4199,-8.36000,34.7546
-6.36000,22.1799,143.509
-5.94000,-4.26000,54.8680
1.79999,-1.18000,137.869
-8.86000,-2.64000,61.2262
