0.0125820113779,-0.044246890281,(0.0, 0.0, 0.20094930830334387),0.212873934795,0.21854564921,0.0125820113779,0.00122717451514,0.00122717451514
0.0274432418266,0.141412983985,(0.0, 0.0, 0.6029272779994037),0.185411813399,0.182739546861,0.0274432418266,-0.00421336827697,-0.00421336827697
0.0185194654396,0.336356039938,(0.0, 0.0, 0.3892487112671556),0.172853944211,0.159558280462,0.0185194654396,-0.00360561536285,-0.00360561536285
0.0457591626855,0.527014076172,(0.0, 0.0, 0.947204748612805),0.150188804778,0.129046523426,0.0457591626855,-0.00498494264144,-0.00498494264144
0.0383074440934,0.727323183256,(0.0, 0.0, 0.8153522694072454),0.120297555686,0.0920987855685,0.0383074440934,-0.00317255155929,-0.00317255155929
0.0403132549876,0.91637623394,(0.0, 0.0, 0.7550367512400151),0.093147237705,0.0714216142196,0.0403132549876,-0.0102362648387,-0.0102362648387
0.0429944868739,1.13275125265,(0.0, 0.0, 0.6998668497375139),0.0760115505179,0.0635005018003,0.0429944868739,-0.00614106760555,-0.00614106760555
0.033038774363,1.34147720601,(0.0, 0.0, 0.7093264269347758),0.0551790104957,0.0501938590685,0.033038774363,-0.00960505141724,-0.00960505141724
0.0193357440814,1.58224043242,(0.0, 0.0, 0.8331512766372203),0.0426755029998,0.0325529171553,0.0193357440814,-0.00501602729512,-0.00501602729512
0.0119341332269,1.79110464456,(0.0, 0.0, 0.8199425552328968),0.0299640587397,0.0204182491499,0.0119341332269,-0.00100469558675,-0.00100469558675
0.025130949185,2.00049610215,(0.0, 0.0, 0.7452472357011011),0.0256401707398,0.0141936665722,0.025130949185,0.000519085338668,0.000519085338668
0.0311500415904,2.20406073858,(0.0, 0.0, 0.7954191689550534),0.0169995581087,0.0107225414346,0.0311500415904,0.000760146451436,0.000760146451436
0.0251750274996,2.40235983904,(0.0, 0.0, 0.8159783444735397),0.0119315236067,0.0101155219244,0.0251750274996,-0.000483183947888,-0.000483183947888
0.0226029421058,2.61014198823,(0.0, 0.0, 0.7247296700805753),0.00938675827229,0.00983221949234,0.0226029421058,0.000616119929586,0.000616119929586
0.0243096153813,2.81003711055,(0.0, 0.0, 0.6709378774677202),0.00866764500728,0.00905697325185,0.0243096153813,0.000563186543756,0.000563186543756
0.0222194131925,3.01092035226,(0.0, 0.0, 0.6911843041416612),0.0086047892455,0.00822967028356,0.0222194131925,0.00122966019888,0.00122966019888
0.0188970842224,2.8035278289,(0.0, 0.0, 0.5965292207647045),0.00726098542985,0.00818305235556,0.0188970842224,0.000405992918508,0.000405992918508
0.0159616085118,2.60823747074,(0.0, 0.0, 0.3719502164565352),0.00654578546395,0.0079809583004,0.0159616085118,0.000713099502932,0.000713099502932
0.0154772848637,2.40721072683,(0.0, 0.0, 0.3288250183992888),0.00553829900142,0.00697702565912,0.0154772848637,0.000582576241968,0.000582576241968
0.0103751007941,2.20736551339,(0.0, 0.0, 0.3913611334388753),0.00450031920141,0.00687554384061,0.0103751007941,0.000211574886554,0.000211574886554
